dataset,contract,domain,rep,total_s,fixpoint_s,encoded,status
qian,339,Box,2,1.18,0.4052,True,OK
qian,339,Box,3,1.23,0.4059,True,OK
qian,339,Octagon,1,1.26,0.4102,True,OK
qian,339,Octagon,2,1.19,0.4095,True,OK
qian,339,Octagon,3,1.24,0.41,True,OK
qian,339,Polka,1,1.2,0.4115,True,OK
qian,339,Polka,2,1.17,0.409,True,OK
qian,339,Polka,3,1.15,0.411,True,OK
qian,34442,Box,1,1.62,0.6127,True,OK
qian,34442,Box,2,1.7,0.6139,True,OK
qian,34442,Box,3,1.65,0.6129,True,OK
qian,34442,Octagon,1,1.75,0.6731,True,OK
qian,34442,Octagon,2,1.77,0.6833,True,OK
qian,34442,Octagon,3,1.77,0.6676,True,OK
qian,34442,Polka,1,1.75,0.6518,True,OK
qian,34442,Polka,2,1.74,0.6323,True,OK
qian,34442,Polka,3,1.73,0.6263,True,OK
qian,35285,Box,1,0.83,0.0,False,OK
qian,3654,Box,1,0.84,0.0,False,OK
qian,37891,Box,1,10.93,10.1549,True,OK
qian,37891,Box,2,10.93,10.1602,True,OK
qian,37891,Box,3,10.92,10.1478,True,OK
qian,37891,Octagon,1,11.34,10.4771,True,OK
qian,37891,Octagon,2,11.36,10.4771,True,OK
qian,37891,Octagon,3,11.36,10.5249,True,OK
qian,37891,Polka,1,11.13,10.3336,True,OK
qian,37891,Polka,2,11.11,10.3412,True,OK
qian,37891,Polka,3,11.07,10.2798,True,OK
qian,38925,Box,1,0.58,0.0,False,ERR
qian,39095,Box,1,1.32,0.0,False,OK
qian,39559,Box,1,1.04,0.0,False,OK
qian,39583,Box,1,1.03,0.0,False,OK
qian,400,Box,1,1.71,0.6128,True,OK
qian,400,Box,2,1.65,0.6129,True,OK
qian,400,Box,3,1.74,0.6126,True,OK
qian,400,Octagon,1,1.74,0.6206,True,OK
qian,400,Octagon,2,1.67,0.6208,True,OK
qian,400,Octagon,3,1.64,0.6199,True,OK
qian,400,Polka,1,1.67,0.6167,True,OK
qian,400,Polka,2,1.64,0.617,True,OK
qian,400,Polka,3,1.66,0.6167,True,OK
qian,40252,Box,1,0.77,0.0,False,OK
qian,44,Box,1,1.23,0.4072,True,OK
qian,44,Box,2,1.25,0.4069,True,OK
qian,44,Box,3,1.2,0.4087,True,OK
qian,44,Octagon,1,1.25,0.4129,True,OK
qian,44,Octagon,2,1.24,0.4123,True,OK
qian,44,Octagon,3,1.25,0.4126,True,OK
qian,44,Polka,1,1.27,0.4133,True,OK
qian,44,Polka,2,1.27,0.4129,True,OK
qian,44,Polka,3,1.27,0.4136,True,OK
qian,4474,Box,1,1.23,0.4066,True,OK
qian,4474,Box,2,1.24,0.4054,True,OK
qian,4474,Box,3,1.22,0.4056,True,OK
qian,4474,Octagon,1,1.27,0.4118,True,OK
qian,4474,Octagon,2,1.2,0.4102,True,OK
qian,4474,Octagon,3,1.2,0.4099,True,OK
qian,4474,Polka,1,1.23,0.4101,True,OK
qian,4474,Polka,2,1.25,0.4121,True,OK
qian,4474,Polka,3,1.26,0.4104,True,OK
qian,4523,Box,1,1.75,0.6176,True,OK
qian,4523,Box,2,1.72,0.6162,True,OK
qian,4523,Box,3,1.75,0.6389,True,OK
qian,4523,Octagon,1,1.77,0.6441,True,OK
qian,4523,Octagon,2,1.76,0.6636,True,OK
qian,4523,Octagon,3,1.73,0.6417,True,OK
qian,4523,Polka,1,1.69,0.6239,True,OK
qian,4523,Polka,2,1.7,0.646,True,OK
qian,4523,Polka,3,1.7,0.6244,True,OK
qian,4598,Box,1,0.93,0.0,False,OK
qian,4926,Box,1,1.62,0.6109,True,OK
qian,4926,Box,2,1.6,0.6108,True,OK
qian,4926,Box,3,1.63,0.6118,True,OK
qian,4926,Octagon,1,1.67,0.6189,True,OK
qian,4926,Octagon,2,1.63,0.6198,True,OK
qian,4926,Octagon,3,1.65,0.6188,True,OK
qian,4926,Polka,1,1.64,0.6165,True,OK
qian,4926,Polka,2,1.62,0.6168,True,OK
qian,4926,Polka,3,1.67,0.6169,True,OK
qian,496,Box,1,0.77,0.0,False,OK
qian,4993,Box,1,0.71,0.0,False,OK
qian,50215,Box,1,1.21,0.4075,True,OK
qian,50215,Box,2,1.17,0.4074,True,OK
qian,50215,Box,3,1.17,0.4074,True,OK
qian,50215,Octagon,1,1.26,0.4116,True,OK
qian,50215,Octagon,2,1.21,0.411,True,OK
qian,50215,Octagon,3,1.24,0.4117,True,OK
qian,50215,Polka,1,1.25,0.4117,True,OK
qian,50215,Polka,2,1.23,0.4128,True,OK
qian,50215,Polka,3,1.26,0.4127,True,OK
qian,50217,Box,1,0.77,0.0,False,ERR
qian,50221,Box,1,0.76,0.0,False,OK
qian,50330,Box,1,1.05,0.0,False,OK
qian,50331,Box,1,1.71,0.6146,True,OK
qian,50331,Box,2,1.65,0.6147,True,OK
qian,50331,Box,3,1.68,0.6136,True,OK
qian,50331,Octagon,1,1.7,0.6261,True,OK
qian,50331,Octagon,2,1.71,0.6226,True,OK
qian,50331,Octagon,3,1.7,0.6251,True,OK
qian,50331,Polka,1,1.7,0.6207,True,OK
qian,50331,Polka,2,1.71,0.6205,True,OK
qian,50331,Polka,3,1.71,0.6221,True,OK
qian,50336,Box,1,1.09,0.0,False,OK
qian,50337,Box,1,0.99,0.0,False,OK
qian,50338,Box,1,0.98,0.0,False,OK
qian,50339,Box,1,0.76,0.0,False,OK
qian,50440,Box,1,0.94,0.0,False,OK
qian,50441,Box,1,1.75,0.622,True,OK
qian,50441,Box,2,1.73,0.6391,True,OK
qian,50441,Box,3,1.69,0.6378,True,OK
qian,50441,Octagon,1,1.78,0.7007,True,OK
qian,50441,Octagon,2,1.81,0.7199,True,OK
qian,50441,Octagon,3,1.77,0.7196,True,OK
qian,50441,Polka,1,1.7,0.635,True,OK
qian,50441,Polka,2,1.7,0.6406,True,OK
qian,50441,Polka,3,1.69,0.6373,True,OK
qian,50442,Box,1,1.0,0.0,False,ERR
qian,50444,Box,1,1.01,0.0,False,OK
qian,50445,Box,1,1.65,0.6141,True,OK
qian,50445,Box,2,1.64,0.614,True,OK
qian,50445,Box,3,1.62,0.614,True,OK
qian,50445,Octagon,1,1.67,0.6254,True,OK
qian,50445,Octagon,2,1.66,0.6264,True,OK
qian,50445,Octagon,3,1.65,0.6447,True,OK
qian,50445,Polka,1,1.6,0.6209,True,OK
qian,50445,Polka,2,1.65,0.6216,True,OK
qian,50445,Polka,3,1.68,0.6214,True,OK
qian,50446,Box,1,1.01,0.0,False,OK
qian,50447,Box,1,2.02,0.8158,True,OK
qian,50447,Box,2,2.03,0.8135,True,OK
qian,50447,Box,3,2.01,0.8137,True,OK
qian,50447,Octagon,1,2.05,0.8439,True,OK
qian,50447,Octagon,2,2.03,0.8453,True,OK
qian,50447,Octagon,3,2.04,0.8463,True,OK
qian,50447,Polka,1,2.05,0.8247,True,OK
qian,50447,Polka,2,2.06,0.8232,True,OK
qian,50447,Polka,3,2.05,0.8234,True,OK
qian,50449,Box,1,1.72,0.6206,True,OK
qian,50449,Box,2,1.73,0.6183,True,OK
qian,50449,Box,3,1.72,0.6209,True,OK
qian,50449,Octagon,1,1.78,0.6559,True,OK
qian,50449,Octagon,2,1.77,0.6557,True,OK
qian,50449,Octagon,3,1.75,0.6553,True,OK
qian,50449,Polka,1,1.74,0.6354,True,OK
qian,50449,Polka,2,1.72,0.6341,True,OK
qian,50449,Polka,3,1.7,0.6355,True,OK
qian,50550,Box,1,0.97,0.0,False,OK
qian,50551,Box,1,0.97,0.0,False,OK
qian,50553,Box,1,1.66,0.6155,True,OK
qian,50553,Box,2,1.67,0.6132,True,OK
qian,50553,Box,3,1.64,0.6136,True,OK
qian,50553,Octagon,1,1.71,0.6274,True,OK
qian,50553,Octagon,2,1.7,0.6426,True,OK
qian,50553,Octagon,3,1.65,0.6144,True,OK
qian,50553,Polka,1,1.62,0.6147,True,OK
qian,50553,Polka,2,1.6,0.6197,True,OK
qian,50553,Polka,3,1.6,0.6161,True,OK
qian,50554,Box,1,1.09,0.0,False,OK
qian,50555,Box,1,0.9,0.0,False,OK
qian,50557,Box,1,1.57,0.6222,True,OK
qian,50557,Box,2,1.61,0.6213,True,OK
qian,50557,Box,3,1.56,0.6229,True,OK
qian,50557,Octagon,1,1.57,0.6347,True,OK
qian,50557,Octagon,2,1.59,0.6467,True,OK
qian,50557,Octagon,3,1.6,0.6554,True,OK
qian,50557,Polka,1,1.57,0.6369,True,OK
qian,50557,Polka,2,1.58,0.6335,True,OK
qian,50557,Polka,3,1.63,0.6238,True,OK
qian,50558,Box,1,1.5,0.6099,True,OK
qian,50558,Box,2,1.52,0.6205,True,OK
qian,50558,Box,3,1.53,0.6302,True,OK
qian,50558,Octagon,1,1.57,0.6459,True,OK
qian,50558,Octagon,2,1.51,0.625,True,OK
qian,50558,Octagon,3,1.54,0.626,True,OK
qian,50558,Polka,1,1.51,0.6189,True,OK
qian,50558,Polka,2,1.54,0.629,True,OK
qian,50558,Polka,3,1.51,0.6172,True,OK
qian,50559,Box,1,0.83,0.0,False,OK
qian,50660,Box,1,1.45,0.6298,True,OK
qian,50660,Box,2,1.48,0.6479,True,OK
qian,50660,Box,3,1.45,0.644,True,OK
qian,50660,Octagon,1,1.77,0.879,True,OK
qian,50660,Octagon,2,1.82,0.9432,True,OK
qian,50660,Octagon,3,1.72,0.8514,True,OK
qian,50660,Polka,1,1.68,0.8485,True,OK
qian,50660,Polka,2,1.7,0.8613,True,OK
qian,50660,Polka,3,1.69,0.8569,True,OK
qian,50661,Box,1,0.87,0.0,False,OK
qian,50662,Box,1,1.52,0.6506,True,OK
qian,50662,Box,2,1.48,0.6455,True,OK
qian,50662,Box,3,1.51,0.6525,True,OK
qian,50662,Octagon,1,1.79,0.8983,True,OK
qian,50662,Octagon,2,1.83,0.9581,True,OK
qian,50662,Octagon,3,1.8,0.892,True,OK
qian,50662,Polka,1,1.74,0.8797,True,OK
qian,50662,Polka,2,1.73,0.8645,True,OK
qian,50662,Polka,3,1.71,0.856,True,OK
qian,50663,Box,1,1.1,0.0,False,OK
qian,50664,Box,1,1.55,0.6104,True,OK
qian,50664,Box,2,1.54,0.6117,True,OK
qian,50664,Box,3,1.54,0.6138,True,OK
qian,50664,Octagon,1,1.54,0.632,True,OK
qian,50664,Octagon,2,1.54,0.6318,True,OK
qian,50664,Octagon,3,1.58,0.6627,True,OK
qian,50664,Polka,1,1.55,0.6272,True,OK
qian,50664,Polka,2,1.59,0.6254,True,OK
qian,50664,Polka,3,1.57,0.6236,True,OK
qian,50665,Box,1,0.83,0.0,False,OK
qian,50666,Box,1,0.83,0.0,False,OK
qian,50668,Box,1,1.1,0.0,False,OK
qian,50669,Box,1,0.85,0.0,False,OK
qian,50770,Box,1,1.04,0.0,False,OK
qian,50771,Box,1,11.12,10.2624,True,OK
qian,50771,Box,2,11.14,10.2558,True,OK
qian,50771,Box,3,11.17,10.2945,True,OK
qian,50771,Octagon,1,1.9,1.04,True,OK
qian,50771,Octagon,2,1.89,1.001,True,OK
qian,50771,Octagon,3,1.89,1.0051,True,OK
qian,50771,Polka,1,11.55,10.6553,True,OK
qian,50771,Polka,2,11.52,10.5983,True,OK
qian,50771,Polka,3,11.5,10.5851,True,OK
qian,50773,Box,1,0.87,0.0,False,OK
qian,50774,Box,1,11.1,10.2392,True,OK
qian,50774,Box,2,11.05,10.1955,True,OK
qian,50774,Box,3,11.01,10.1817,True,OK
qian,50774,Octagon,1,11.42,10.506,True,OK
qian,50774,Octagon,2,11.45,10.5003,True,OK
qian,50774,Octagon,3,11.51,10.5802,True,OK
qian,50774,Polka,1,11.24,10.3977,True,OK
qian,50774,Polka,2,11.24,10.3811,True,OK
qian,50774,Polka,3,11.26,10.4047,True,OK
qian,50775,Box,1,10.96,10.1473,True,OK
qian,50775,Box,2,10.99,10.1649,True,OK
qian,50775,Box,3,10.95,10.1531,True,OK
qian,50775,Octagon,1,11.22,10.3652,True,OK
qian,50775,Octagon,2,11.23,10.3756,True,OK
qian,50775,Octagon,3,11.25,10.3925,True,OK
qian,50775,Polka,1,11.15,10.2688,True,OK
qian,50775,Polka,2,11.14,10.2723,True,OK
qian,50775,Polka,3,11.14,10.2698,True,OK
qian,50776,Box,1,0.7,0.0,False,ERR
qian,50777,Box,1,0.8,0.0,False,OK
qian,50778,Box,1,0.85,0.0,False,OK
qian,50779,Box,1,10.98,10.1575,True,OK
qian,50779,Box,2,10.98,10.1547,True,OK
qian,50779,Box,3,10.98,10.1601,True,OK
qian,50779,Octagon,1,11.25,10.3626,True,OK
qian,50779,Octagon,2,11.24,10.368,True,OK
qian,50779,Octagon,3,11.24,10.3749,True,OK
qian,50779,Polka,1,11.16,10.3331,True,OK
qian,50779,Polka,2,11.16,10.2818,True,OK
qian,50779,Polka,3,11.15,10.3199,True,OK
qian,50780,Box,1,10.97,10.1593,True,OK
qian,50780,Box,2,10.95,10.1395,True,OK
qian,50780,Box,3,10.98,10.1579,True,OK
qian,50780,Octagon,1,11.18,10.3789,True,OK
qian,50780,Octagon,2,11.19,10.3265,True,OK
qian,50780,Octagon,3,11.2,10.3654,True,OK
qian,50780,Polka,1,11.16,10.2929,True,OK
qian,50780,Polka,2,11.2,10.3353,True,OK
qian,50780,Polka,3,11.14,10.3231,True,OK
qian,50781,Box,1,10.95,10.1464,True,OK
qian,50781,Box,2,10.97,10.1516,True,OK
qian,50781,Box,3,10.98,10.1738,True,OK
qian,50781,Octagon,1,11.21,10.3583,True,OK
qian,50781,Octagon,2,11.36,10.5123,True,OK
qian,50781,Octagon,3,11.24,10.3587,True,OK
qian,50781,Polka,1,11.15,10.3269,True,OK
qian,50781,Polka,2,11.15,10.276,True,OK
qian,50781,Polka,3,11.14,10.3119,True,OK
qian,50782,Box,1,11.02,10.1957,True,OK
qian,50782,Box,2,11.02,10.1928,True,OK
qian,50782,Box,3,11.03,10.2104,True,OK
qian,50782,Octagon,1,11.5,10.5549,True,OK
qian,50782,Octagon,2,11.49,10.5465,True,OK
qian,50782,Octagon,3,11.44,10.5125,True,OK
qian,50782,Polka,1,11.34,10.4935,True,OK
qian,50782,Polka,2,11.23,10.3883,True,OK
qian,50782,Polka,3,11.23,10.3826,True,OK
qian,50783,Box,1,10.99,10.1617,True,OK
qian,50783,Box,2,11.0,10.1609,True,OK
qian,50783,Box,3,10.97,10.1608,True,OK
qian,50783,Octagon,1,11.26,10.3936,True,OK
qian,50783,Octagon,2,11.23,10.3722,True,OK
qian,50783,Octagon,3,11.2,10.3469,True,OK
qian,50783,Polka,1,11.13,10.3146,True,OK
qian,50783,Polka,2,11.14,10.3101,True,OK
qian,50783,Polka,3,11.17,10.3179,True,OK
qian,50784,Box,1,1.03,0.0,False,OK
qian,50785,Box,1,0.8,0.0,False,OK
qian,50786,Box,1,10.96,10.1712,True,OK
qian,50786,Box,2,10.98,10.1645,True,OK
qian,50786,Box,3,10.98,10.1858,True,OK
qian,50786,Octagon,1,11.48,10.6666,True,OK
qian,50786,Octagon,2,11.47,10.6628,True,OK
qian,50786,Octagon,3,11.46,10.6507,True,OK
qian,50786,Polka,1,11.2,10.3649,True,OK
qian,50786,Polka,2,11.16,10.3699,True,OK
qian,50786,Polka,3,11.16,10.3323,True,OK
qian,50787,Box,1,0.59,0.0,False,OK
qian,50788,Box,1,0.7,0.0,False,ERR
qian,50789,Box,1,1.02,0.0,False,OK
qian,50791,Box,1,10.96,10.1631,True,OK
qian,50791,Box,2,10.96,10.1809,True,OK
qian,50791,Box,3,10.97,10.1949,True,OK
qian,50791,Octagon,1,12.24,11.2451,True,OK
qian,50791,Octagon,2,12.18,11.2763,True,OK
qian,50791,Octagon,3,12.16,11.2966,True,OK
qian,50791,Polka,1,11.34,10.511,True,OK
qian,50791,Polka,2,11.26,10.4238,True,OK
qian,50791,Polka,3,11.3,10.4706,True,OK
qian,50792,Box,1,11.15,10.1693,True,OK
qian,50792,Box,2,11.15,10.1701,True,OK
qian,50792,Box,3,11.13,10.1701,True,OK
qian,50792,Octagon,1,11.53,10.454,True,OK
qian,50792,Octagon,2,11.56,10.4717,True,OK
qian,50792,Octagon,3,11.59,10.5056,True,OK
qian,50792,Polka,1,11.33,10.3363,True,OK
qian,50792,Polka,2,11.37,10.3751,True,OK
qian,50792,Polka,3,11.32,10.3136,True,OK
qian,50793,Box,1,0.77,0.0,False,OK
qian,50794,Box,1,0.68,0.0,False,ERR
qian,50795,Box,1,0.76,0.0,False,OK
qian,50798,Box,1,10.91,10.1394,True,OK
qian,50798,Box,2,10.92,10.1457,True,OK
qian,50798,Box,3,10.91,10.1499,True,OK
qian,50798,Octagon,1,11.07,10.2675,True,OK
qian,50798,Octagon,2,11.13,10.3142,True,OK
qian,50798,Octagon,3,11.13,10.3131,True,OK
qian,50798,Polka,1,11.07,10.245,True,OK
qian,50798,Polka,2,11.04,10.2239,True,OK
qian,50798,Polka,3,11.06,10.2225,True,OK
qian,538,Box,1,1.0,0.4023,True,OK
qian,538,Box,2,0.98,0.4036,True,OK
qian,538,Box,3,1.0,0.4027,True,OK
qian,538,Octagon,1,1.0,0.4072,True,OK
qian,538,Octagon,2,0.98,0.4045,True,OK
qian,538,Octagon,3,0.98,0.4084,True,OK
qian,538,Polka,1,1.0,0.4047,True,OK
qian,538,Polka,2,0.99,0.4073,True,OK
qian,538,Polka,3,0.99,0.4046,True,OK
qian,5629,Box,1,1.41,0.6327,True,OK
qian,5629,Box,2,1.42,0.6377,True,OK
qian,5629,Box,3,1.42,0.6245,True,OK
qian,5629,Octagon,1,1.42,0.6446,True,OK
qian,5629,Octagon,2,1.42,0.6486,True,OK
qian,5629,Octagon,3,1.42,0.6436,True,OK
qian,5629,Polka,1,1.42,0.6344,True,OK
qian,5629,Polka,2,1.41,0.6364,True,OK
qian,5629,Polka,3,1.42,0.6388,True,OK
qian,6192,Box,1,0.57,0.0,False,OK
qian,625,Box,1,1.4,0.6066,True,OK
qian,625,Box,2,1.4,0.6048,True,OK
qian,625,Box,3,1.48,0.607,True,OK
qian,625,Octagon,1,1.41,0.6122,True,OK
qian,625,Octagon,2,1.41,0.6111,True,OK
qian,625,Octagon,3,1.43,0.6096,True,OK
qian,625,Polka,1,1.41,0.6109,True,OK
qian,625,Polka,2,1.41,0.6104,True,OK
qian,625,Polka,3,1.43,0.6085,True,OK
qian,649,Box,1,1.42,0.6091,True,OK
qian,649,Box,2,1.42,0.6091,True,OK
qian,649,Box,3,1.43,0.6106,True,OK
qian,649,Octagon,1,1.42,0.6209,True,OK
qian,649,Octagon,2,1.43,0.6169,True,OK
qian,649,Octagon,3,1.42,0.6207,True,OK
qian,649,Polka,1,1.42,0.6174,True,OK
qian,649,Polka,2,1.42,0.6193,True,OK
qian,649,Polka,3,1.43,0.6189,True,OK
qian,650,Box,1,0.57,0.0,False,OK
qian,666,Box,1,1.4,0.6073,True,OK
qian,666,Box,2,1.41,0.6063,True,OK
qian,666,Box,3,1.39,0.607,True,OK
qian,666,Octagon,1,1.4,0.6078,True,OK
qian,666,Octagon,2,1.38,0.6079,True,OK
qian,666,Octagon,3,1.39,0.6082,True,OK
qian,666,Polka,1,1.41,0.6091,True,OK
qian,666,Polka,2,1.4,0.608,True,OK
qian,666,Polka,3,1.4,0.6108,True,OK
qian,737,Box,1,0.77,0.0,False,OK
qian,738,Box,1,0.78,0.0,False,OK
qian,740,Box,1,0.96,0.0,False,OK
qian,7570,Box,1,1.81,0.8089,True,OK
qian,7570,Box,2,1.81,0.8087,True,OK
qian,7570,Box,3,1.81,0.8093,True,OK
qian,7570,Octagon,1,1.83,0.827,True,OK
qian,7570,Octagon,2,1.83,0.8272,True,OK
qian,7570,Octagon,3,1.82,0.814,True,OK
qian,7570,Polka,1,1.81,0.8181,True,OK
qian,7570,Polka,2,1.81,0.8197,True,OK
qian,7570,Polka,3,1.81,0.8107,True,OK
qian,797,Box,1,1.8,0.8095,True,OK
qian,797,Box,2,1.81,0.8074,True,OK
qian,797,Box,3,1.81,0.8076,True,OK
qian,797,Octagon,1,1.8,0.8122,True,OK
qian,797,Octagon,2,1.8,0.8091,True,OK
qian,797,Octagon,3,1.81,0.8101,True,OK
qian,797,Polka,1,1.81,0.8128,True,OK
qian,797,Polka,2,1.82,0.8128,True,OK
qian,797,Polka,3,1.8,0.811,True,OK
qian,8026,Box,1,0.56,0.0,False,OK
qian,8342,Box,1,1.17,0.8228,True,OK
qian,8342,Box,2,1.17,0.8218,True,OK
qian,8342,Box,3,1.17,0.8212,True,OK
qian,8342,Octagon,1,1.18,0.0,True,OK
qian,8342,Octagon,2,1.16,0.0,True,OK
qian,8342,Octagon,3,1.16,0.0,True,OK
qian,8342,Polka,1,1.17,0.0,True,OK
qian,8342,Polka,2,1.17,0.0,True,OK
qian,8342,Polka,3,1.16,0.0,True,OK
qian,84,Box,1,1.4,0.6058,True,OK
qian,84,Box,2,1.4,0.6075,True,OK
qian,84,Box,3,1.4,0.6079,True,OK
qian,84,Octagon,1,1.4,0.6143,True,OK
qian,84,Octagon,2,1.4,0.6195,True,OK
qian,84,Octagon,3,1.41,0.6153,True,OK
qian,84,Polka,1,1.41,0.6112,True,OK
qian,84,Polka,2,1.41,0.612,True,OK
qian,84,Polka,3,1.39,0.612,True,OK
qian,883,Box,1,0.57,0.2015,True,OK
qian,883,Box,2,0.56,0.2018,True,OK
qian,883,Box,3,0.56,0.2013,True,OK
qian,883,Octagon,1,0.57,0.2019,True,OK
qian,883,Octagon,2,0.57,0.2023,True,OK
qian,883,Octagon,3,0.56,0.2024,True,OK
qian,883,Polka,1,0.56,0.2018,True,OK
qian,883,Polka,2,0.58,0.203,True,OK
qian,883,Polka,3,0.58,0.202,True,OK
qian,8872,Box,1,10.95,10.1786,True,OK
qian,8872,Box,2,10.94,10.1704,True,OK
qian,8872,Box,3,10.96,10.1852,True,OK
qian,8872,Octagon,1,11.77,10.969,True,OK
qian,8872,Octagon,2,11.85,10.971,True,OK
qian,8872,Octagon,3,11.79,10.9011,True,OK
qian,8872,Polka,1,11.17,10.3678,True,OK
qian,8872,Polka,2,11.2,10.3712,True,OK
qian,8872,Polka,3,11.18,10.3743,True,OK
qian,9428,Box,1,0.8,0.0,False,OK
qian,10369,Box,1,1.84,0.8093,True,OK
qian,10369,Box,2,1.87,0.824,True,OK
qian,10369,Box,3,1.84,0.8077,True,OK
qian,10369,Octagon,1,1.83,0.82,True,OK
qian,10369,Octagon,2,1.87,0.8335,True,OK
qian,10369,Octagon,3,1.85,0.8348,True,OK
qian,10369,Polka,1,1.83,0.8132,True,OK
qian,10369,Polka,2,1.87,0.8363,True,OK
qian,10369,Polka,3,1.83,0.8219,True,OK
qian,1115,Box,1,1.48,0.6069,True,OK
qian,1115,Box,2,1.43,0.6098,True,OK
qian,1115,Box,3,1.4,0.6056,True,OK
qian,1115,Octagon,1,1.43,0.6105,True,OK
qian,1115,Octagon,2,1.43,0.613,True,OK
qian,1115,Octagon,3,1.44,0.6154,True,OK
qian,1115,Polka,1,1.41,0.6111,True,OK
qian,1115,Polka,2,1.41,0.6133,True,OK
qian,1115,Polka,3,1.42,0.6091,True,OK
qian,1183,Box,1,1.42,0.6066,True,OK
qian,1183,Box,2,1.42,0.6062,True,OK
qian,1183,Box,3,1.41,0.6056,True,OK
qian,1183,Octagon,1,1.44,0.6116,True,OK
qian,1183,Octagon,2,1.47,0.626,True,OK
qian,1183,Octagon,3,1.44,0.6149,True,OK
qian,1183,Polka,1,1.4,0.6115,True,OK
qian,1183,Polka,2,1.43,0.6205,True,OK
qian,1183,Polka,3,1.44,0.6142,True,OK
qian,12292,Box,1,1.81,0.8095,True,OK
qian,12292,Box,2,1.81,0.8061,True,OK
qian,12292,Box,3,1.82,0.8061,True,OK
qian,12292,Octagon,1,1.81,0.8139,True,OK
qian,12292,Octagon,2,1.82,0.8127,True,OK
qian,12292,Octagon,3,1.83,0.8157,True,OK
qian,12292,Polka,1,1.8,0.8138,True,OK
qian,12292,Polka,2,1.81,0.8117,True,OK
qian,12292,Polka,3,1.81,0.8141,True,OK
qian,12321,Box,1,1.84,0.8081,True,OK
qian,12321,Box,2,1.81,0.8137,True,OK
qian,12321,Box,3,1.83,0.8142,True,OK
qian,12321,Octagon,1,1.82,0.8285,True,OK
qian,12321,Octagon,2,1.84,0.8202,True,OK
qian,12321,Octagon,3,1.83,0.8375,True,OK
qian,12321,Polka,1,1.81,0.8165,True,OK
qian,12321,Polka,2,1.81,0.82,True,OK
qian,12321,Polka,3,1.81,0.8149,True,OK
qian,12894,Box,1,1.39,0.6053,True,OK
qian,12894,Box,2,1.4,0.6055,True,OK
qian,12894,Box,3,1.39,0.6057,True,OK
qian,12894,Octagon,1,1.43,0.6192,True,OK
qian,12894,Octagon,2,1.42,0.6239,True,OK
qian,12894,Octagon,3,1.41,0.6232,True,OK
qian,12894,Polka,1,1.4,0.6109,True,OK
qian,12894,Polka,2,1.41,0.6107,True,OK
qian,12894,Polka,3,1.4,0.6109,True,OK
qian,12998,Box,1,1.41,0.6077,True,OK
qian,12998,Box,2,1.41,0.607,True,OK
qian,12998,Box,3,1.41,0.6069,True,OK
qian,12998,Octagon,1,1.43,0.6129,True,OK
qian,12998,Octagon,2,1.43,0.6111,True,OK
qian,12998,Octagon,3,1.45,0.6161,True,OK
qian,12998,Polka,1,1.43,0.6156,True,OK
qian,12998,Polka,2,1.44,0.6098,True,OK
qian,12998,Polka,3,1.42,0.6099,True,OK
qian,1313,Box,1,0.58,0.0,False,OK
qian,1319,Box,1,1.85,0.806,True,OK
qian,1319,Box,2,1.87,0.8116,True,OK
