
===== OVERFLOW / UNDERFLOW (Box domain, original source) =====
ENTRY 1 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 Return_0 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 IfConditionJoin_0 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 IfConditionJoin_0 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 IfStatement_1 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 ExpressionStatement_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 VariableDeclarationStatement_0 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 VariableDeclarationStatement_0 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 IfStatement_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 IfStatement_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 ExpressionStatement_4 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_4 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 IfConditionJoin_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 IfConditionJoin_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_5 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_5 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 IfConditionJoin_1 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 IfConditionJoin_1 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 IfStatement_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 IfStatement_3 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 ExpressionStatement_6 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_6 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 IfConditionJoin_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 IfConditionJoin_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionExit_1 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionExit_1 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionDefinition_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionDefinition_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionEntry_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionEntry_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_7 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_7 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-8.0,8.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionExit_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-8.0,8.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionExit_2 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-8.0,8.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionDefinition_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionDefinition_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionEntry_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionEntry_3 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_8 [[-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_8 [[-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_9 [[-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_9 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionExit_3 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionExit_3 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionDefinition_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionDefinition_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionEntry_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionEntry_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_10 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_10 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_11 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_11 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionExit_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionExit_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionDefinition_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionDefinition_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionEntry_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionEntry_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_12 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_12 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 VariableDeclarationStatement_1 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 VariableDeclarationStatement_1 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_13 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_13 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_14 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_14 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ExpressionStatement_15 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [0.0,0.0]]
EXIT 4 ExpressionStatement_15 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0]]
ENTRY 4 ExpressionStatement_16 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0]]
EXIT 4 ExpressionStatement_16 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity]]
ENTRY 4 ExpressionStatement_17 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity]]
EXIT 4 ExpressionStatement_17 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity]]
ENTRY 4 FunctionExit_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity]]
EXIT 4 FunctionExit_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity]]
ENTRY 4 FunctionDefinition_6 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionDefinition_6 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionEntry_6 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionEntry_6 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 IfStatement_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [7.0,7.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 IfStatement_4 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
